origem,destino,vezes_que_repetiu,ano
Sá,Almeida do Oeste,4,
da Luz,Albuquerque,4,2022.0
Silva,da Costa,4,
Silva,da Cruz,4,
da Luz,Andrade,4,2022.0
da Luz,Alves,4,2022.0
Silva,da Luz,4,
Silva,da Mota,4,
Silveira,Andrade,4,
Silva,Vargas,4,
Silveira,Araújo,4,
Silveira,Casa Grande,4,
Silveira,Correia,4,
Silveira,Farias,4,
da Cunha,Vargas,4,2022.0
da Cunha,Sá Verde,4,2022.0
da Luz,Camargo,4,2022.0
Silva,Souza,4,
Siqueira,Peixoto,4,
Silva,Montenegro,4,
Silva,Cunha,4,
Silva,Farias,4,
Silva,Guerra,4,
da Luz,Farias,4,2022.0
da Luz,Câmara,4,2022.0
da Luz,Costela,4,2022.0
da Luz,Cirino,4,2022.0
da Luz,Cardoso,4,2022.0
Silva,Novaes,4,
Silva,Pacheco,4,
da Luz,Cavalcante,4,2022.0
Silva,Pimenta,4,
da Luz,Cassiano,4,2022.0
Silva,Sales,4,
Silveira,Fogaça,4,
da Cunha,Souza,4,2022.0
Silveira,Fonseca,4,
Siqueira,Araújo,4,
Silveira,da Conceição,4,
Silveira,da Cruz,4,
Silveira,das Neves,4,
Silveira da Prata,Vargas,4,
Siqueira,Abreu,4,
Siqueira,Almeida,4,
Siqueira,Cassiano,4,
Silveira,Garcia,4,
da Cunha,Macedo,4,2022.0
Siqueira,Dias,4,
da Cunha,Garcia,4,2022.0
Siqueira,Moraes,4,
Siqueira,Nascimento,4,
Siqueira,Pastor,4,
Silveira,Sousa,4,
Silveira,Silva,4,
Silveira,Santos,4,
da Cunha,Porto,4,2022.0
da Cunha,Ribeiro,4,2022.0
da Cunha,Rios,4,2022.0
Silveira,Rezende,4,
Silveira,Pinto,4,
Silveira,Pereira,4,
Silveira,Peixoto,4,
Silveira,Oliveira,4,
da Cunha,Sampaio,4,2022.0
Silveira,Martins,4,
Silveira,Machado,4,
Silveira,Macedo,4,
Silveira,Lopes,4,
da Cunha,Siqueira,4,2022.0
da Cruz,Andrade,4,
Sá,Andrade,4,
Pires,Cavalcanti,4,
da Conceição,Araújo,4,
da Conceição,Carvalho,4,
da Conceição,Camargo,4,
Vasconcelos,Pinto,4,2022.0
Vasconcelos,Pires,4,2022.0
da Conceição,Brito,4,
Vasconcelos,Ribeiro,4,2022.0
da Conceição,Aragão,4,
Vasconcelos,Moreira,4,2022.0
da Conceição,Abreu,4,
Vasconcelos de Minas,Oliveira,4,2022.0
Vasconcelos do Campo,Brito,4,2022.0
Viana,Almeida,4,2022.0
Viana,Alves,4,2022.0
Vieira,Viana,4,2022.0
Vasconcelos,Moura,4,2022.0
da Conceição,Casa Grande,4,
da Conceição,Pastor,4,
da Conceição,Macedo,4,
Vargas,da Mota,4,
Vargas,da Paz,4,
da Conceição,Moraes,4,
da Conceição,Mendonça,4,
Vargas,da Rocha,4,
da Conceição,Mendes,4,
Vasconcelos,Araújo,4,
da Conceição,Dias,4,
da Conceição,Gonçalves,4,
Vasconcelos,Caldeira,4,
Vasconcelos,Castro,4,
Vasconcelos,Cavalcante,4,
Vasconcelos,Correia,4,
Vasconcelos,Fernandes,4,
Viana,Borges,4,2022.0
Viana,Camargo,4,2022.0
Vieira,Vargas,4,2022.0
Vieira,Montenegro,4,2022.0
Viana,Teixeira,4,2022.0
Vieira,Pastor,4,2022.0
Viana,Vieira,4,2022.0
Vieira,Pacheco,4,2022.0
Vieira,Albuquerque,4,2022.0
Vieira,Nogueira,4,2022.0
Vieira,Mendonça,4,2022.0
Viana,Cardoso,4,2022.0
Vieira,Cardoso,4,2022.0
Vieira,Cassiano,4,2022.0
Vieira,Cirino,4,2022.0
Vieira,Macedo,4,2022.0
Vieira,Cunha,4,2022.0
Vieira,Jesus,4,2022.0
Vieira,Peixoto,4,2022.0
Viana,Sousa,4,2022.0
Vieira,Pimenta,4,2022.0
Viana,Nascimento,4,2022.0
Viana,Moreira,4,2022.0
Vieira,Rios,4,2022.0
Vieira,Rodrigues,4,2022.0
Vieira,Sales,4,2022.0
Viana,Melo,4,2022.0
Vieira,Silva,4,2022.0
Vieira,Silveira,4,2022.0
Viana,Dias,4,2022.0
Viana,Cirino,4,2022.0
Vieira,Sousa,4,2022.0
Vieira,Souza,4,2022.0
Viana,Casa Grande,4,2022.0
Viana,Carvalho,4,2022.0
da Conceição,Nunes,4,
Vargas,Peixoto,4,
da Costa,das Neves,4,
Sá,Vasconcelos,4,
Sá,Pereira,4,
Sá,Porto,4,
Sá,Ramos,4,
da Costa,Pires,4,
da Costa,Pereira,4,
Sá,Teixeira,4,
Sá,da Cruz,4,
da Costa,Santos,4,
Sá,da Mata,4,
Sá,da Rosa,4,
da Costa,Nascimento,4,
Teixeira,Azevedo,4,
Teixeira,Carvalho,4,
da Costa,Moreira,4,
Sá,Novaes,4,
da Costa,Siqueira,4,
da Conceição,Porto,4,
Sá,Cunha,4,
Sá,Aparecida,4,
Sá,Azevedo,4,
Sá,Barbosa,4,
da Costa,da Rosa,4,
da Costa,da Mota,4,
Sá,Cassiano,4,
Sá,Câmara,4,
Sá,Moura,4,
Sá,Dias,4,
Sá,Duarte,4,
Sá,Fernandes,4,
da Costa,da Conceição,4,
da Costa,Vasconcelos,4,
Sá,Lima,4,
Teixeira,Cavalcante,4,
da Costa,Monteiro,4,
Teixeira,Cavalcanti,4,
Vargas,Lima,4,
da Conceição,Viana,4,
Vargas,Dias,4,
Vargas,Duarte,4,
Vargas,Ferreira,4,
Vargas,Fogaça,4,
da Conceição,Siqueira,4,
Vargas,Marques,4,
da Costa,Martins,4,
Vargas,Martins,4,
Vargas,Monteiro,4,
Vargas,Montenegro,4,
Vargas,Moraes,4,
Vargas,Moreira,4,
da Conceição,Rios,4,
Teixeira,da Mota,4,
Teixeira,da Luz,4,
Teixeira,da Cunha,4,
Teixeira,Vargas,4,
Teixeira,Teixeira,4,
Teixeira,Sá,4,
da Costa,Barros,4,
Teixeira,Peixoto,4,
da Costa,Cardoso,4,
Teixeira,Nascimento,4,
Teixeira,Moreira,4,
Teixeira,Monteiro,4,
da Costa,Ferreira,4,
Teixeira,Mendonça,4,
Teixeira,Jesus,4,
Teixeira,Guerra,4,
da Costa,Marques,4,
Silva,Costela,4,
Silva,Correia,4,
da Luz,Jesus,4,2022.0
Rezende,Rodrigues,4,2022.0
da Paz,Rocha,4,
Rezende,Novaes,4,2022.0
Rezende,Oliveira,4,2022.0
da Paz,Porto,4,
Rezende,Ramos,4,2022.0
da Paz,Pereira,4,
da Paz,Nascimento,4,
Rezende,Moura,4,2022.0
da Paz,Moura,4,
Rezende,Vasconcelos,4,2022.0
Rezende,da Mata,4,2022.0
Rezende,da Mota,4,2022.0
Rezende,das Neves,4,2022.0
Ribeiro,Almeida,4,2022.0
da Paz,Rodrigues,4,
da Paz,Santos,4,
Ramos,da Costa,4,
Rezende,Correia,4,2022.0
Ramos,da Rosa,4,
da Paz,da Rosa,4,
Rezende,Andrade,4,2022.0
Rezende,Borges,4,2022.0
da Paz,da Costa,4,
da Paz,Vieira,4,
da Paz,Vargas,4,
Rezende,Mendonça,4,2022.0
Rezende,Cunha,4,2022.0
Rezende,Freitas,4,2022.0
Rezende,Garcia,4,2022.0
Rezende,Gomes,4,2022.0
Rezende,Jesus,4,2022.0
Rezende,Mendes,4,2022.0
Ribeiro,Barros,4,2022.0
Ribeiro,Borges,4,2022.0
Ribeiro,Casa Grande,4,2022.0
da Mota,Vasconcelos,4,
Ribeiro,da Mota,4,2022.0
Ribeiro,da Paz,4,2022.0
Rios,Almeida,4,2022.0
Rios,Andrade,4,2022.0
da Mota,da Cunha,4,
Rios,Barros,4,2022.0
da Mota,Vargas,4,
Ribeiro,Costa,4,2022.0
Rios,Campos,4,2022.0
da Mota,Siqueira,4,
Rios,Cavalcante,4,2022.0
Rios,Fernandes,4,2022.0
da Mota,Peixoto,4,
Rios,Garcia,4,
da Paz,Abreu,4,
da Paz,Albuquerque,4,
da Paz,Aragão,4,
Ribeiro,da Conceição,4,2022.0
Ribeiro,Sá,4,2022.0
Ribeiro,Santos,4,2022.0
da Paz,Cavalcanti,4,
Ribeiro,Pires,4,2022.0
da Paz,Duarte,4,
da Paz,Farias,4,
Ribeiro,Nogueira,4,2022.0
da Paz,Freitas,4,
Ribeiro,Lima,4,2022.0
da Paz,Garcia,4,
Ribeiro,Farias,4,2022.0
Ribeiro,Duarte,4,2022.0
da Paz,Guerra,4,
Ramos,da Rocha,4,
da Rocha,Barbosa,4,
Silva,Barros,4,
Porto,Martins,4,
Porto,Azevedo,4,
Porto,Barbosa,4,
Porto,Duarte,4,
da Rocha,Rios,4,2022.0
Porto,Gomes,4,
da Rocha,Ribeiro,4,2022.0
Porto,Mendonça,4,
da Rocha,Vieira,4,2022.0
Porto,Moraes,4,
Porto,Novais,4,
Porto,Nunes,4,
da Rocha,Ramos,4,2022.0
da Rocha,Pereira,4,
Porto,Santos,4,
da Rocha,Silva,4,2022.0
Pires,da Luz,4,
da Rocha,Borges,4,
Pires,Oliveira,4,
Pires,Dias,4,
da Rocha,das Neves,4,2022.0
Pires,Gonçalves,4,
Pires,Mendes,4,
Pires,Moraes,4,
Pires,Nunes,4,
Pires,Pereira,4,
Pires,Vieira,4,
Pires,Porto,4,
Pires,Rezende,4,
Pires,Rios,4,
Pires,Rocha,4,
Pires,Silveira,4,
Pires,Sousa,4,
Porto,Souza,4,
Porto,Teixeira,4,
Porto,Vargas,4,
da Rocha,Cavalcante,4,
Ramos,Mendonça,4,
Ramos,Nunes,4,
Ramos,Pastor,4,
Ramos,Pinto,4,
Ramos,Porto,4,
Ramos,Ramos,4,
da Rocha,Castro,4,
da Rocha,Oliveira,4,
Ramos,Rios,4,
Ramos,Sampaio,4,
da Rocha,Cassiano,4,
Ramos,Sousa,4,
Ramos,Teixeira,4,
da Rocha,Caldeira,4,
Ramos,Machado,4,
da Rocha,Freitas,4,
Ramos,Fernandes,4,
da Rocha,Lima,4,
Ramos,Costa,4,
Ramos,Cirino,4,
Ramos,Cavalcante,4,
Ramos,Castro,4,
Ramos,Cassiano,4,
da Rocha,Melo,4,
Ramos,Campos,4,
Ramos,Caldeira,4,
Ramos,Aragão,4,
Ramos,Andrade,4,
da Rocha,Moura,4,
Porto,da Paz,4,
Porto,da Cruz,4,
da Mota,Pacheco,4,
Rios,Gonçalves,4,
Rios,Lima,4,
da Mata,Borges,4,
da Mata,Cavalcanti,4,
da Mata,Brito,4,
Sampaio,Sales,4,2022.0
Sampaio,Santos,4,2022.0
Sampaio,Silva,4,2022.0
Sampaio,Sousa,4,2022.0
Sampaio,Vasconcelos,4,2022.0
Sampaio,Moreira,4,2022.0
da Luz,da Rosa,4,2022.0
Sampaio,da Conceição,4,2022.0
da Luz,da Rocha,4,2022.0
da Luz,da Paz,4,2022.0
da Luz,da Mata,4,2022.0
Santos,Almeida,4,2022.0
Sampaio,Nunes,4,2022.0
Sampaio,Monteiro,4,2022.0
Rios,Melo,4,
da Mata,Machado,4,
Sales,Moura,4,2022.0
Sales,Novaes,4,2022.0
Sales,Oliveira,4,2022.0
Sales,Pacheco,4,2022.0
Sales,Rezende,4,2022.0
Sales,Silva,4,2022.0
Sampaio,Alves,4,2022.0
Sampaio,Mendonça,4,2022.0
Sampaio,Araújo,4,2022.0
Sampaio,Borges,4,2022.0
Sampaio,Camargo,4,2022.0
da Mata,Leão,4,
Sampaio,Duarte,4,2022.0
da Mata,Farias,4,
Santos,Aragão,4,2022.0
Santos,Brito,4,2022.0
Santos,Caldeira,4,2022.0
da Luz,Montenegro,4,2022.0
da Luz,Pimenta,4,2022.0
Santos,Pires,4,
Santos,Sales,4,
Santos,Souza,4,
da Luz,Peixoto,4,2022.0
Santos,Vargas,4,
Santos,da Rosa,4,
Santos,Cassiano,4,2022.0
da Luz,Mendonça,4,2022.0
Silva,Andrade,4,
Silva,Aparecida,4,
da Luz,Martins,4,2022.0
da Luz,Marques,4,2022.0
Silva,Barbosa,4,
da Luz,Porto,4,2022.0
Santos,Pastor,4,
da Luz,Rocha,4,2022.0
Santos,Novaes,4,
Santos,Nascimento,4,
Santos,Mendes,4,2022.0
Santos,Melo,4,2022.0
Santos,Machado,4,2022.0
da Luz,Sales,4,2022.0
Santos,Leão,4,2022.0
Santos,Jesus,4,2022.0
da Luz,Siqueira,4,2022.0
Santos,Ferreira,4,2022.0
Santos,Duarte,4,2022.0
da Luz,Sá,4,2022.0
Santos,Costa,4,2022.0
da Luz,Vargas,4,2022.0
Sales,Macedo,4,2022.0
da Mata,Monteiro,4,
Sales,Cunha,4,2022.0
da Mota,Cassiano,4,
da Mota,Farias,4,
Rocha,Camargo,4,
Rocha,Carvalho,4,
da Mota,Dias,4,
da Mota,Cavalcante,4,
Rocha,Cunha,4,
Rocha,Farias,4,
Rocha,Nunes,4,
Rocha,Fonseca,4,
da Mota,Casa Grande,4,
da Mota,Carvalho,4,
Rocha,Machado,4,
Rocha,Martins,4,
da Mota,Camargo,4,
Rocha,Borges,4,
Rocha,Araújo,4,
da Mota,Ferreira,4,
Rocha,Aragão,4,
Rios,da Mota,4,
da Mota,Gomes,4,
da Mota,Guerra,4,
Rios,da Conceição,4,
Rios,Vasconcelos,4,
Rios,Teixeira,4,
Rios,Pinto,4,
da Mota,Montenegro,4,
Rios,Pastor,4,
da Mota,Moreira,4,
Rios,Oliveira,4,
Rios,Moreira,4,
da Mota,Nunes,4,
Rocha,Novais,4,
Rocha,Peixoto,4,
Sales,Camargo,4,2022.0
Rodrigues,Rodrigues,4,
Rodrigues,Leão,4,
Rodrigues,Lima,4,
Rodrigues,Martins,4,
da Mata,Silveira,4,
Rodrigues,Montenegro,4,
Rodrigues,Novaes,4,
Rodrigues,Sales,4,
Rocha,Pereira,4,
Rodrigues,Teixeira,4,
Rodrigues,Viana,4,
Rodrigues,Vieira,4,
Rodrigues,da Luz,4,
da Mata,Pacheco,4,
Sales,Almeida,4,
Rodrigues,Fonseca,4,
da Mata,da Mata,4,
Rodrigues,Correia,4,
Rodrigues,Cavalcante,4,
Rodrigues,Cassiano,4,
Rodrigues,Cardoso,4,
Rodrigues,Camargo,4,
Rodrigues,Araújo,4,
da Mata,da Rocha,4,
Rocha,da Rocha,4,
Rocha,da Mota,4,
Rocha,da Mata,4,
Rocha,da Cunha,4,
da Mota,Araújo,4,
Rocha,Souza,4,
Rocha,Siqueira,4,
Rocha,Pires,4,
Sampaio,Carvalho,4,2022.0
Abreu,Abreu,4,2021.0
Macedo,Araújo,4,2021.0
Leão,Duarte,4,
Camargo,Novaes,4,
Camargo,Nogueira,4,
Camargo,Jesus,4,
Jesus,Rodrigues,4,
Jesus,Sales,4,
Jesus,Sampaio,4,
Jesus,Silveira,4,
Jesus,Sousa,4,
Camargo,Guerra,4,
Camargo,Gonçalves,4,
Jesus,da Conceição,4,
Jesus,da Rocha,4,
Jesus,das Neves,4,
Camargo,Gomes,4,
Leão,Aragão,4,
Leão,Barros,4,
Leão,Casa Grande,4,
Camargo,Correia,4,
Leão,Cavalcante,4,
Camargo,Cavalcanti,4,
Camargo,Campos,4,
Jesus,Peixoto,4,
Camargo,Nunes,4,
Jesus,Pacheco,4,
Camargo,Rios,4,
Guerra,da Cruz,4,2021.0
Camargo,da Paz,4,
Jesus,Araújo,4,
Camargo,Viana,4,
Camargo,Vasconcelos,4,
Camargo,Siqueira,4,
Camargo,Sampaio,4,
Jesus,Casa Grande,4,
Camargo,Rocha,4,
Jesus,Correia,4,
Jesus,Novais,4,
Jesus,Câmara,4,
Jesus,Farias,4,
Camargo,Ribeiro,4,
Camargo,Rezende,4,
Jesus,Macedo,4,
Jesus,Moura,4,
Camargo,Porto,4,
Camargo,Peixoto,4,
Camargo,Pastor,4,
Camargo,Azevedo,4,
Leão,Fernandes,4,
Garcia,Nunes,4,
Leão,Fogaça,4,
Caldeira,Melo,4,
Caldeira,Lopes,4,
Caldeira,Leão,4,
Caldeira,Garcia,4,
Lima,Moraes,4,
Lima,Moreira,4,
Lima,Nascimento,4,
Caldeira,Cunha,4,
Lima,Rios,4,
Caldeira,Caldeira,4,
Caldeira,Barros,4,2021.0
Lima,Sampaio,4,
Lima,Silveira,4,
Lima,da Costa,4,
Caldeira,Alves,4,2021.0
Lima,da Paz,4,
Lopes,Albuquerque,4,
Lopes,Almeida,4,
Lopes,Andrade,4,
Lopes,Aparecida,4,
Lopes,Araújo,4,
Lima,Machado,4,
Caldeira,Mendonça,4,
Lima,Guerra,4,
Leão,Silveira,4,
Camargo,Aparecida,4,
Leão,Gomes,4,
Leão,Lima,4,
Camargo,Andrade,4,
Leão,Macedo,4,
Leão,Machado,4,
Camargo,Almeida,4,
Leão,Melo,4,
Leão,Nunes,4,
Caldeira,da Mota,4,
Lima,Garcia,4,
Leão,da Mata,4,
Caldeira,Vargas,4,
Caldeira,Santos,4,
Caldeira,Pimenta,4,
Caldeira,Pereira,4,
Lima,Araújo,4,
Lima,Barros,4,
Lima,Castro,4,
Lima,Dias,4,
Guerra,da Conceição,4,2021.0
Campos,Andrade,4,
Guerra,Vargas,4,2021.0
Guerra,Teixeira,4,2021.0
Cardoso,Gonçalves,4,
Cardoso,Fogaça,4,
Cardoso,Fernandes,4,
Gomes,Martins,4,
Cardoso,Cunha,4,
Gomes,Mendes,4,
Gomes,Moreira,4,
Cardoso,Cavalcanti,4,
Gomes,Novaes,4,
Gomes,Novais,4,
Gomes,Peixoto,4,
Gomes,Pires,4,
Gomes,Ramos,4,
Gomes,Sales,4,
Cardoso,Barbosa,4,
Cardoso,Azevedo,4,
Cardoso,Araújo,4,
Gomes,Siqueira,4,
Gomes,Vargas,4,
Gomes,da Mota,4,
Gomes,da Paz,4,
Cardoso,Jesus,4,
Gomes,Leão,4,
Cardoso,Marques,4,
Cardoso,Pereira,4,
Garcia,Oliveira,4,
Garcia,Pimenta,4,
Garcia,Pires,4,
Garcia,Rezende,4,
Garcia,Sampaio,4,
Garcia,Santos,4,
Garcia,Silveira,4,
Garcia,Souza,4,
Garcia,Teixeira,4,
Garcia,da Cunha,4,
Gomes,Guerra,4,
Cardoso,Pacheco,4,
Garcia,das Neves,4,
Cardoso,Oliveira,4,
Gomes,Albuquerque,4,
Gomes,Aragão,4,
Gomes,Azevedo,4,
Cardoso,Novais,4,
Cardoso,Nascimento,4,
Cardoso,Monteiro,4,
Gomes,da Rosa,4,
Cardoso,Aparecida,4,
Gonçalves,Alves,4,2021.0
Guerra,Lopes,4,2021.0
Campos,Gomes,4,
Campos,Ferreira,4,
Guerra,Azevedo,4,2021.0
Guerra,Cardoso,4,2021.0
Campos,Cunha,4,
Campos,Cavalcanti,4,
Guerra,Cavalcanti,4,2021.0
Campos,Carvalho,4,
Campos,Cardoso,4,
Campos,Campos,4,
Gonçalves,da Paz,4,2021.0
Campos,Brito,4,
Guerra,Nunes,4,2021.0
Guerra,Pacheco,4,2021.0
Campos,Azevedo,4,
Guerra,Pereira,4,2021.0
Campos,Araújo,4,
Guerra,Ribeiro,4,2021.0
Guerra,Rios,4,2021.0
Guerra,Santos,4,2021.0
Gonçalves,das Neves,4,2021.0
Gonçalves,da Mota,4,2021.0
Gonçalves,Araújo,4,2021.0
Gonçalves,Moreira,4,2021.0
Gonçalves,Azevedo,4,2021.0
Gonçalves,Brito,4,2021.0
Campos,da Paz,4,
Campos,da Cruz,4,
Gonçalves,Dias,4,2021.0
Campos,Vieira,4,
Gonçalves,Ferreira,4,2021.0
Gonçalves,Leão,4,2021.0
Campos,Silveira,4,
Gonçalves,Nascimento,4,2021.0
Gonçalves,da Cruz,4,2021.0
Campos,Pires,4,
Campos,Pastor,4,
Gonçalves,Pastor,4,2021.0
Gonçalves,Pinto,4,2021.0
Campos,Nascimento,4,
Gonçalves,Ramos,4,2021.0
Campos,Moura,4,
Campos,Guerra,4,
Gonçalves,Vieira,4,2021.0
Brito,da Cruz,4,2021.0
Brito,da Costa,4,2021.0
Lopes,Caldeira,4,
Borges,Costela,4,2021.0
Barros,Rezende,4,
Marques,Rios,4,
Marques,Silva,4,
Barros,Pimenta,4,
Barros,Pastor,4,
Marques,Viana,4,
Barros,Oliveira,4,
Barros,Novaes,4,
Barros,Nogueira,4,
Barros,Montenegro,4,
Marques,da Rocha,4,
Barros,Martins,4,
Martins,Andrade,4,
Martins,Barros,4,
Barros,Jesus,4,
Barros,Fonseca,4,
Barros,Dias,4,
Martins,Castro,4,
Barros,Costa,4,
Martins,Cunha,4,
Martins,Monteiro,4,
Barros,Ribeiro,4,
Marques,Pereira,4,
Barros,Rios,4,
Borges,Cavalcante,4,2021.0
Marques,Casa Grande,4,
Borges,Costa,4,2021.0
Borges,Cirino,4,2021.0
Marques,Castro,4,
Marques,Cirino,4,
Marques,Câmara,4,
Marques,Dias,4,
Marques,Ferreira,4,
Marques,Freitas,4,
Borges,Azevedo,4,2021.0
Barros,Rocha,4,
Borges,Araújo,4,2021.0
Borges,Almeida,4,2021.0
Marques,Monteiro,4,
Marques,Novaes,4,
Barros,das Neves,4,
Barros,da Paz,4,
Marques,Novais,4,
Barros,da Cunha,4,
Marques,Peixoto,4,
Barros,Camargo,4,
Martins,Porto,4,
Martins,Sampaio,4,
Melo,Porto,4,
Barbosa,Vasconcelos,4,
Barbosa,Teixeira,4,
Barbosa,Sousa,4,
Melo,Marques,4,
Melo,Mendes,4,
Melo,Mendonça,4,
Barbosa,Rodrigues,4,
Melo,Pinto,4,
Barbosa,Ribeiro,4,
Barbosa,Pacheco,4,
Barbosa,da Costa,4,
Melo,Rezende,4,
Melo,Ribeiro,4,
Melo,Silveira,4,
Barbosa,Nunes,4,
Barbosa,Monteiro,4,
Barbosa,Martins,4,
Melo,Vasconcelos,4,
Melo,da Cruz,4,
Barbosa,Marques,4,
Barbosa,Viana,4,
Melo,Garcia,4,
Barros,Barros,4,
Barbosa,da Rosa,4,
Martins,Sousa,4,
Barros,Barbosa,4,
Martins,Vargas,4,
Martins,Vasconcelos,4,
Martins,da Cunha,4,
Martins,da Mata,4,
Barros,Azevedo,4,
Barros,Araújo,4,
Melo,Andrade,4,
Melo,Borges,4,
Melo,Fogaça,4,
Melo,Campos,4,
Melo,Cardoso,4,
Melo,Casa Grande,4,
Melo,Castro,4,
Melo,Cavalcante,4,
Barbosa,da Mata,4,
Melo,Câmara,4,
Melo,Dias,4,
Melo,Fernandes,4,
Marques,Caldeira,4,
Borges,Dias,4,2021.0
Lopes,Camargo,4,
Borges,Farias,4,2021.0
Brito,Jesus,4,2021.0
Brito,Garcia,4,2021.0
Brito,Fogaça,4,2021.0
Lopes,da Rocha,4,2021.0
Lopes,das Neves,4,2021.0
Brito,Cavalcanti,4,2021.0
Brito,Cavalcante,4,2021.0
Brito,Castro,4,2021.0
Macedo,Aragão,4,2021.0
Brito,Camargo,4,2021.0
Macedo,Barbosa do Norte,4,2021.0
Macedo,Cardoso,4,2021.0
Macedo,Cassiano,4,2021.0
Brito,Aragão,4,2021.0
Brito,Andrade,4,2021.0
Brito,Almeida,4,2021.0
Macedo,Fogaça,4,2021.0
Macedo,Fonseca,4,2021.0
Macedo,Garcia,4,2021.0
Macedo,Gonçalves,4,2021.0
Macedo,Monteiro,4,2021.0
Brito,Moura,4,2021.0
Brito,Nascimento,4,2021.0
Lopes,Ramos,4,
Lopes,Ferreira,4,
Lopes,Campos,4,
Lopes,Casa Grande,4,
Brito,Vieira,4,2021.0
Lopes,Cunha,4,
Brito,Santos,4,2021.0
Lopes,Câmara,4,
Lopes,Dias,4,
Lopes,Duarte,4,
Lopes,Fernandes,4,
Lopes,Fogaça,4,
Lopes,Nunes,4,
Lopes,Fonseca,4,
Brito,Ribeiro,4,2021.0
Lopes,Gomes,4,
Brito,Peixoto,4,2021.0
Lopes,Macedo,4,
Lopes,Martins,4,
Lopes,Monteiro,4,
Lopes,Moreira,4,
Brito,Oliveira,4,2021.0
Macedo,Montenegro,4,2021.0
Borges,da Cruz,4,2021.0
Macedo,Novaes,4,2021.0
Borges,Gonçalves,4,2021.0
Machado,Moura,4,2021.0
Machado,Nogueira,4,2021.0
Machado,Novaes,4,2021.0
Machado,Peixoto,4,2021.0
Machado,Pimenta,4,2021.0
Machado,Pires,4,2021.0
Machado,Rocha,4,2021.0
Machado,Rodrigues,4,2021.0
Borges,Jesus,4,2021.0
Borges,Garcia,4,2021.0
Machado,Montenegro,4,2021.0
Machado,Teixeira,4,2021.0
Machado,Viana,4,2021.0
Machado,Vieira,4,2021.0
Machado,da Cruz,4,2021.0
Machado,da Rosa,4,2021.0
Borges,Fogaça,4,2021.0
Machado,das Neves,4,2021.0
Marques,Albuquerque,4,
Marques,Alves,4,
Machado,Moraes,4,2021.0
Machado,Jesus,4,2021.0
Macedo,Pires,4,2021.0
Borges,Ribeiro,4,2021.0
Macedo,Porto,4,2021.0
Borges,Viana,4,2021.0
Macedo,Rezende,4,2021.0
Borges,Sá,4,2021.0
Macedo,Rodrigues,4,2021.0
Borges,Santos,4,2021.0
Macedo,Siqueira,4,2021.0
Borges,Rios,4,2021.0
Macedo,da Cunha,4,2021.0
Macedo,da Luz,4,2021.0
Machado,Gonçalves,4,2021.0
Macedo,da Rocha,4,2021.0
Borges,Pires,4,2021.0
Machado,Aparecida,4,2021.0
Machado,Aragão,4,2021.0
Machado,Barros,4,2021.0
Machado,Cardoso,4,2021.0
Machado,Cassiano,4,2021.0
Machado,Cavalcanti,4,2021.0
Machado,Ferreira,4,2021.0
Cardoso,Pires,4,
Cardoso,Ramos,4,
Melo,da Rocha,4,
Cavalcanti,Caldeira,4,
Cavalcanti,Novais,4,2021.0
Câmara,Fogaça,4,2021.0
Cavalcanti,Novaes,4,2021.0
Câmara,Garcia,4,2021.0
Câmara,Leão,4,2021.0
Câmara,Lima,4,2021.0
Cavalcanti,Moreira,4,2021.0
Câmara,Marques,4,2021.0
Cavalcanti,Moraes,4,2021.0
Câmara,Martins,4,2021.0
Cavalcanti,Fogaça,4,2021.0
Cavalcanti,Fernandes,4,2021.0
Câmara,Novais,4,2021.0
Câmara,Nunes,4,2021.0
Câmara,Rodrigues,4,2021.0
Cavalcanti,Dias,4,2021.0
Câmara,Silveira,4,2021.0
Câmara,Viana,4,2021.0
Câmara,da Mata,4,2021.0
Câmara,da Mota,4,2021.0
Câmara,da Paz,4,2021.0
Câmara,Ferreira,4,2021.0
Câmara,Fernandes,4,2021.0
Câmara,Duarte,4,2021.0
Cavalcanti,Rocha,4,2021.0
Cavalcanti,da Mota,4,2021.0
Cunha,Silva,4,
Cavalcanti,da Conceição,4,2021.0
Cavalcanti,Siqueira,4,2021.0
Cunha,Sousa,4,
Cunha,Teixeira,4,
Cavalcanti,Santos,4,2021.0
Cunha,Vasconcelos,4,
Cavalcanti,Sampaio,4,2021.0
Cavalcanti,Rios,4,2021.0
Câmara,Dias,4,2021.0
Cavalcanti,Rezende,4,2021.0
Câmara,Alves,4,2021.0
Câmara,Araújo,4,2021.0
Câmara,Azevedo,4,2021.0
Cavalcanti,Oliveira,4,2021.0
Câmara,Barros da Serra,4,2021.0
Câmara,Camargo,4,2021.0
Câmara,Casa Grande,4,2021.0
Câmara,Costela,4,2021.0
Cavalcanti,Cardoso,4,
Dias,Andrade,4,2021.0
Garcia,Nogueira,4,
Dias,Aragão,4,2021.0
Dias,Rios,4,2021.0
Dias,Sales,4,2021.0
Dias,Viana,4,2021.0
Dias,da Conceição,4,2021.0
Dias,da Costa,4,2021.0
Dias,da Cruz,4,2021.0
Dias,da Luz,4,2021.0
Dias,da Rocha,4,2021.0
Cavalcante,Porto,4,
Duarte,Alves,4,
Duarte,Cassiano,4,
Duarte,Cassiano do Oeste,4,
Cavalcante,Nogueira,4,
Duarte,Costela,4,
Duarte,Cunha,4,
Cavalcante,Mendonça,4,
Duarte,Lima,4,
