data,valor,hora,origem,destino,tipo_transacao
2024-07-24,1314.13,09:06:27,Banco C,Banco E,empresarial
2024-07-24,1856.8,09:24:01,Banco A,Banco E,empresarial
2024-07-24,94.58,09:25:54,Banco A,Banco C,pessoal
2024-07-24,328.76,09:40:44,Banco A,Banco C,pessoal
2024-07-24,1039.6,09:58:01,Banco B,Banco C,pessoal
2024-07-24,145.71,10:02:58,Banco D,Banco A,pessoal
2024-07-24,351.23,10:17:56,Banco A,Banco B,empresarial
2024-07-24,29.46,10:38:46,Banco C,Banco B,empresarial
2024-07-24,118.23,10:58:43,Banco B,Banco A,pessoal
2024-07-24,287.39,13:53:09,Banco E,Banco C,empresarial
2024-07-24,66.97,15:58:46,Banco D,Banco E,empresarial
2024-07-24,111.86,16:50:19,Banco C,Banco A,pessoal
2024-07-24,28.96,17:26:32,Banco D,Banco E,pessoal
2024-07-24,659.73,19:12:53,Banco A,Banco D,empresarial
2024-07-24,582.01,22:47:19,Banco E,Banco D,pessoal
2024-07-24,502.56,22:58:16,Banco C,Banco A,pessoal
2024-07-24,93.84,23:29:55,Banco A,Banco B,empresarial
2024-07-24,384.16,23:56:54,Banco D,Banco E,pessoal
2024-07-25,424.01,02:59:47,Banco B,Banco A,empresarial
2024-07-25,305.35,03:51:23,Banco B,Banco C,pessoal
2024-07-25,20.34,06:21:19,Banco C,Banco D,pessoal
2024-07-25,205.53,06:46:05,Banco E,Banco C,pessoal
2024-07-25,817.86,07:13:12,Banco B,Banco A,pessoal
2024-07-25,379.56,09:04:36,Banco D,Banco C,empresarial
2024-07-25,124.29,09:08:46,Banco B,Banco E,empresarial
2024-07-25,259.22,09:25:55,Banco B,Banco A,pessoal
2024-07-25,240.33,09:44:22,Banco D,Banco E,empresarial
2024-07-25,764.3,10:02:55,Banco C,Banco A,empresarial
2024-07-25,514.66,10:34:38,Banco C,Banco D,empresarial
2024-07-25,424.2,10:47:01,Banco C,Banco D,pessoal
2024-07-25,126.15,10:54:03,Banco E,Banco B,pessoal
2024-07-25,235.92,10:58:09,Banco A,Banco D,empresarial
2024-07-25,901.0,10:58:20,Banco A,Banco E,empresarial
2024-07-25,367.22,11:15:13,Banco E,Banco C,empresarial
2024-07-25,211.09,12:54:33,Banco B,Banco E,empresarial
2024-07-25,2280.57,14:24:02,Banco B,Banco D,empresarial
2024-07-25,653.95,16:04:04,Banco A,Banco E,pessoal
2024-07-25,13.3,16:07:09,Banco B,Banco D,empresarial
2024-07-25,199.17,16:37:50,Banco A,Banco D,empresarial
2024-07-25,61.09,16:50:54,Banco E,Banco A,empresarial
2024-07-25,38.45,16:54:51,Banco E,Banco A,empresarial
2024-07-25,673.18,16:59:45,Banco D,Banco C,empresarial
2024-07-25,505.2,17:00:31,Banco D,Banco E,empresarial
2024-07-25,401.85,17:42:30,Banco D,Banco E,empresarial
2024-07-25,2773.91,17:53:10,Banco A,Banco E,pessoal
2024-07-25,202.78,20:36:14,Banco B,Banco A,empresarial
2024-07-25,600.84,21:06:13,Banco E,Banco B,empresarial
2024-07-25,643.8,22:45:40,Banco C,Banco E,empresarial
2024-07-26,2077.34,02:59:34,Banco B,Banco E,empresarial
2024-07-26,1490.33,05:28:17,Banco C,Banco A,empresarial
2024-07-26,682.29,07:14:20,Banco E,Banco D,pessoal
2024-07-26,1689.88,08:59:40,Banco E,Banco B,empresarial
2024-07-26,129.73,09:04:37,Banco B,Banco C,empresarial
2024-07-26,707.54,09:09:33,Banco C,Banco E,empresarial
2024-07-26,539.41,09:14:25,Banco A,Banco C,pessoal
2024-07-26,204.41,09:16:37,Banco B,Banco C,empresarial
2024-07-26,135.77,09:20:50,Banco C,Banco B,pessoal
2024-07-26,669.76,11:03:13,Banco A,Banco D,pessoal
2024-07-26,524.94,11:06:40,Banco B,Banco A,empresarial
2024-07-26,802.0,14:21:31,Banco C,Banco E,pessoal
2024-07-26,115.11,16:07:07,Banco B,Banco E,pessoal
2024-07-26,719.73,16:14:56,Banco C,Banco D,pessoal
2024-07-26,333.67,16:34:51,Banco A,Banco E,empresarial
2024-07-26,21.98,17:05:25,Banco A,Banco E,empresarial
2024-07-26,498.07,17:09:37,Banco B,Banco C,pessoal
2024-07-26,55.61,17:19:46,Banco B,Banco E,empresarial
2024-07-26,290.17,17:27:49,Banco B,Banco D,pessoal
2024-07-26,125.05,17:31:59,Banco D,Banco A,pessoal
2024-07-26,533.64,17:43:37,Banco C,Banco D,pessoal
2024-07-26,391.79,17:45:24,Banco A,Banco E,pessoal
2024-07-26,8.66,19:19:09,Banco B,Banco C,pessoal
2024-07-26,53.86,20:26:06,Banco C,Banco D,empresarial
2024-07-26,979.07,22:48:24,Banco A,Banco E,empresarial
2024-07-27,51.17,00:42:47,Banco C,Banco A,empresarial
2024-07-27,1103.24,00:46:27,Banco E,Banco B,pessoal
2024-07-27,913.39,04:08:00,Banco D,Banco B,pessoal
2024-07-27,308.93,04:47:31,Banco C,Banco D,pessoal
2024-07-27,365.57,07:26:39,Banco A,Banco B,pessoal
2024-07-27,179.87,08:40:47,Banco D,Banco A,pessoal
2024-07-27,898.44,09:09:01,Banco E,Banco A,empresarial
2024-07-27,509.04,09:15:16,Banco C,Banco E,empresarial
2024-07-27,247.52,09:20:09,Banco C,Banco B,empresarial
2024-07-27,267.39,09:50:13,Banco B,Banco D,pessoal
2024-07-27,87.99,09:53:01,Banco A,Banco C,empresarial
2024-07-27,368.13,10:13:16,Banco B,Banco E,empresarial
2024-07-27,1781.17,10:24:17,Banco A,Banco D,pessoal
2024-07-27,264.7,10:34:54,Banco D,Banco E,empresarial
2024-07-27,754.71,10:56:08,Banco E,Banco A,pessoal
2024-07-27,147.12,13:16:37,Banco B,Banco E,pessoal
2024-07-27,280.9,16:01:05,Banco D,Banco B,pessoal
2024-07-27,1081.94,16:03:17,Banco C,Banco A,empresarial
2024-07-27,790.38,16:08:17,Banco B,Banco D,empresarial
2024-07-27,32.99,16:09:13,Banco D,Banco A,empresarial
2024-07-27,10.17,16:56:51,Banco E,Banco D,pessoal
2024-07-27,39.12,17:57:14,Banco A,Banco B,pessoal
2024-07-27,1018.64,18:12:11,Banco E,Banco D,empresarial
2024-07-27,466.78,19:54:15,Banco C,Banco E,pessoal
2024-07-27,845.28,23:06:12,Banco C,Banco E,empresarial
2024-07-28,761.55,00:50:34,Banco D,Banco E,empresarial
2024-07-28,1789.49,01:07:12,Banco A,Banco D,empresarial
2024-07-28,471.98,04:17:41,Banco A,Banco C,pessoal
2024-07-28,440.96,05:50:41,Banco E,Banco B,empresarial
2024-07-28,295.36,08:54:49,Banco C,Banco D,empresarial
2024-07-28,2395.51,09:11:07,Banco B,Banco D,empresarial
2024-07-28,114.76,09:26:47,Banco E,Banco B,empresarial
2024-07-28,425.85,09:50:12,Banco A,Banco D,pessoal
2024-07-28,339.24,10:10:23,Banco E,Banco A,empresarial
2024-07-28,259.97,10:48:48,Banco B,Banco E,pessoal
2024-07-28,45.62,12:34:35,Banco A,Banco B,empresarial
2024-07-28,174.54,15:45:39,Banco B,Banco E,pessoal
2024-07-28,782.19,16:00:41,Banco B,Banco A,empresarial
2024-07-28,61.95,16:22:45,Banco B,Banco C,pessoal
2024-07-28,1157.22,16:26:35,Banco E,Banco A,empresarial
2024-07-28,23.84,16:54:40,Banco A,Banco D,empresarial
2024-07-28,1449.71,17:05:42,Banco A,Banco C,empresarial
2024-07-28,19.38,17:47:13,Banco C,Banco D,empresarial
2024-07-28,214.94,17:53:49,Banco A,Banco D,pessoal
2024-07-28,147.42,19:13:33,Banco A,Banco E,pessoal
2024-07-29,273.01,01:09:58,Banco E,Banco A,pessoal
2024-07-29,159.15,01:47:14,Banco E,Banco A,pessoal
2024-07-29,341.8,04:21:12,Banco B,Banco D,pessoal
2024-07-29,459.6,04:54:08,Banco D,Banco B,empresarial
2024-07-29,508.26,05:32:05,Banco E,Banco D,empresarial
2024-07-29,535.58,06:16:46,Banco C,Banco A,pessoal
2024-07-29,497.48,07:00:23,Banco C,Banco B,empresarial
2024-07-29,493.43,07:46:00,Banco A,Banco E,pessoal
2024-07-29,1117.77,09:10:58,Banco C,Banco E,empresarial
2024-07-29,252.81,09:11:48,Banco C,Banco A,pessoal
2024-07-29,58.08,09:12:54,Banco C,Banco B,empresarial
2024-07-29,510.68,09:27:14,Banco B,Banco E,empresarial
2024-07-29,7.11,09:28:28,Banco E,Banco D,pessoal
2024-07-29,551.86,09:37:42,Banco E,Banco C,empresarial
2024-07-29,560.31,10:05:52,Banco A,Banco C,pessoal
2024-07-29,264.79,10:08:26,Banco E,Banco C,pessoal
2024-07-29,214.8,11:05:56,Banco B,Banco E,pessoal
2024-07-29,68.73,12:15:55,Banco C,Banco D,empresarial
2024-07-29,53.21,12:27:45,Banco B,Banco D,empresarial
2024-07-29,810.2,16:36:30,Banco E,Banco C,empresarial
2024-07-29,841.37,17:07:50,Banco B,Banco C,empresarial
2024-07-29,130.62,17:09:44,Banco E,Banco A,pessoal
2024-07-29,789.74,17:50:11,Banco A,Banco C,empresarial
2024-07-29,66.48,17:54:06,Banco D,Banco A,pessoal
2024-07-29,541.42,18:42:57,Banco E,Banco B,empresarial
2024-07-29,98.27,19:54:09,Banco B,Banco E,empresarial
2024-07-29,188.85,22:30:31,Banco D,Banco A,empresarial
2024-07-30,182.94,00:25:24,Banco C,Banco D,empresarial
2024-07-30,110.0,02:58:42,Banco B,Banco C,empresarial
2024-07-30,613.92,03:39:25,Banco E,Banco A,empresarial
2024-07-30,279.67,03:45:49,Banco E,Banco D,pessoal
2024-07-30,1146.03,04:04:50,Banco E,Banco C,pessoal
2024-07-30,470.03,05:33:30,Banco E,Banco A,empresarial
2024-07-30,478.0,06:29:51,Banco A,Banco B,empresarial
2024-07-30,414.18,09:17:21,Banco A,Banco C,pessoal
2024-07-30,595.57,09:38:03,Banco E,Banco A,empresarial
2024-07-30,196.73,09:38:32,Banco B,Banco C,empresarial
2024-07-30,72.99,09:49:30,Banco E,Banco C,pessoal
2024-07-30,105.38,09:55:35,Banco E,Banco C,pessoal
2024-07-30,330.42,09:56:38,Banco A,Banco D,pessoal
2024-07-30,481.4,10:01:16,Banco A,Banco D,pessoal
2024-07-30,397.55,10:27:07,Banco C,Banco B,empresarial
2024-07-30,1638.78,10:48:03,Banco B,Banco D,pessoal
2024-07-30,5.45,15:45:55,Banco A,Banco C,empresarial
2024-07-30,37.51,16:11:20,Banco C,Banco D,empresarial
2024-07-30,357.08,16:15:04,Banco A,Banco D,pessoal
2024-07-30,458.32,16:26:14,Banco B,Banco E,empresarial
2024-07-30,121.82,16:46:30,Banco A,Banco E,empresarial
2024-07-30,884.45,16:48:28,Banco C,Banco A,pessoal
2024-07-30,200.74,17:08:42,Banco E,Banco A,empresarial
2024-07-30,413.58,17:37:16,Banco D,Banco A,pessoal
2024-07-30,213.31,17:43:29,Banco A,Banco C,empresarial
2024-07-31,16.07,01:05:20,Banco A,Banco C,pessoal
2024-07-31,149.54,01:22:24,Banco C,Banco A,pessoal
2024-07-31,143.91,02:13:08,Banco C,Banco B,pessoal
2024-07-31,276.51,02:39:03,Banco E,Banco C,pessoal
2024-07-31,652.62,03:33:01,Banco A,Banco C,pessoal
2024-07-31,1541.23,04:15:45,Banco A,Banco E,empresarial
2024-07-31,554.12,08:00:46,Banco C,Banco D,pessoal
2024-07-31,1209.01,09:14:20,Banco D,Banco B,pessoal
2024-07-31,339.05,09:30:08,Banco C,Banco A,empresarial
2024-07-31,48.31,10:37:25,Banco A,Banco B,pessoal
2024-07-31,423.85,10:38:38,Banco B,Banco E,empresarial
2024-07-31,584.48,11:45:08,Banco D,Banco B,pessoal
2024-07-31,554.52,16:05:08,Banco C,Banco E,pessoal
2024-07-31,455.21,16:10:50,Banco B,Banco D,empresarial
2024-07-31,709.69,16:43:06,Banco A,Banco B,empresarial
2024-07-31,583.52,16:46:51,Banco B,Banco D,pessoal
2024-07-31,23.14,17:05:45,Banco D,Banco B,pessoal
2024-07-31,315.73,17:16:27,Banco B,Banco C,empresarial
2024-07-31,164.07,17:45:26,Banco C,Banco D,empresarial
2024-07-31,296.08,20:54:58,Banco A,Banco D,empresarial
2024-07-31,1256.44,21:21:29,Banco B,Banco E,pessoal
2024-07-31,83.27,21:59:23,Banco C,Banco D,empresarial
2024-07-31,858.31,22:13:42,Banco B,Banco E,empresarial
2024-07-31,762.19,23:00:28,Banco A,Banco D,pessoal
2024-08-01,215.12,05:45:33,Banco E,Banco C,empresarial
2024-08-01,600.05,06:09:39,Banco D,Banco A,empresarial
2024-08-01,835.94,08:28:36,Banco E,Banco B,pessoal
2024-08-01,170.5,09:13:24,Banco D,Banco A,pessoal
2024-08-01,505.9,09:16:39,Banco C,Banco A,pessoal
2024-08-01,693.97,09:30:48,Banco D,Banco E,pessoal
2024-08-01,402.37,09:32:51,Banco B,Banco A,pessoal
2024-08-01,678.89,10:20:06,Banco D,Banco B,pessoal
2024-08-01,819.13,10:26:49,Banco C,Banco B,empresarial
2024-08-01,399.24,10:36:48,Banco C,Banco A,pessoal
2024-08-01,31.26,10:57:02,Banco B,Banco E,empresarial
2024-08-01,356.98,14:04:00,Banco E,Banco A,empresarial
2024-08-01,103.39,16:19:52,Banco A,Banco C,pessoal
2024-08-01,858.59,16:21:00,Banco D,Banco C,pessoal
2024-08-01,178.5,17:16:21,Banco A,Banco D,pessoal
2024-08-01,129.07,17:29:45,Banco D,Banco E,pessoal
2024-08-01,565.28,18:02:11,Banco E,Banco A,pessoal
2024-08-01,511.31,21:37:37,Banco B,Banco D,empresarial
2024-08-01,620.7,21:47:32,Banco C,Banco B,pessoal
2024-08-02,805.1,01:42:09,Banco B,Banco D,pessoal
2024-08-02,739.77,02:09:14,Banco A,Banco C,pessoal
2024-08-02,723.84,02:25:03,Banco B,Banco D,pessoal
2024-08-02,463.57,03:19:04,Banco C,Banco B,empresarial
2024-08-02,660.16,06:40:56,Banco D,Banco A,pessoal
2024-08-02,224.29,08:49:35,Banco A,Banco D,empresarial
2024-08-02,356.74,09:02:07,Banco D,Banco A,pessoal
2024-08-02,763.94,09:19:34,Banco A,Banco C,pessoal
2024-08-02,256.57,09:28:33,Banco D,Banco E,pessoal
2024-08-02,30.61,09:33:19,Banco B,Banco C,pessoal
2024-08-02,304.05,09:43:50,Banco E,Banco B,empresarial
2024-08-02,787.34,10:06:44,Banco D,Banco B,empresarial
2024-08-02,29.96,10:10:32,Banco B,Banco A,empresarial
2024-08-02,519.84,10:14:34,Banco D,Banco B,empresarial
2024-08-02,817.91,10:19:06,Banco C,Banco B,pessoal
2024-08-02,444.63,10:28:41,Banco C,Banco A,pessoal
2024-08-02,1514.33,10:59:52,Banco B,Banco D,pessoal
2024-08-02,1051.23,12:43:36,Banco C,Banco A,empresarial
2024-08-02,216.06,12:49:24,Banco B,Banco D,empresarial
2024-08-02,104.93,12:59:59,Banco A,Banco C,empresarial
2024-08-02,724.46,14:47:27,Banco D,Banco B,empresarial
2024-08-02,643.86,15:05:07,Banco A,Banco B,pessoal
2024-08-02,212.01,15:16:08,Banco E,Banco D,pessoal
2024-08-02,58.57,16:38:46,Banco B,Banco D,pessoal
2024-08-02,69.75,16:43:01,Banco B,Banco D,empresarial
2024-08-02,264.63,16:59:36,Banco E,Banco C,pessoal
2024-08-02,201.95,17:10:46,Banco D,Banco A,empresarial
2024-08-02,1127.59,17:11:11,Banco B,Banco C,empresarial
2024-08-02,278.25,17:18:31,Banco E,Banco A,pessoal
2024-08-02,988.24,17:18:48,Banco E,Banco B,pessoal
2024-08-02,915.91,17:24:21,Banco A,Banco D,empresarial
2024-08-02,269.95,17:33:44,Banco A,Banco B,empresarial
2024-08-02,379.1,17:35:22,Banco C,Banco B,empresarial
2024-08-02,236.77,17:36:02,Banco A,Banco E,pessoal
2024-08-02,33.37,17:36:19,Banco D,Banco A,pessoal
2024-08-02,29.92,17:52:35,Banco C,Banco E,empresarial
2024-08-02,3.69,23:39:54,Banco C,Banco B,pessoal
2024-08-03,10.53,01:20:29,Banco B,Banco D,empresarial
2024-08-03,238.79,05:19:08,Banco A,Banco E,pessoal
2024-08-03,1202.55,06:38:12,Banco A,Banco E,pessoal
2024-08-03,798.33,07:27:32,Banco C,Banco A,pessoal
2024-08-03,265.43,08:08:41,Banco B,Banco D,empresarial
2024-08-03,32.59,09:00:18,Banco B,Banco C,pessoal
2024-08-03,40.6,09:00:24,Banco A,Banco B,empresarial
2024-08-03,318.24,09:25:37,Banco C,Banco D,empresarial
2024-08-03,255.75,09:26:23,Banco B,Banco E,pessoal
2024-08-03,314.5,10:15:56,Banco E,Banco C,empresarial
2024-08-03,663.85,10:59:27,Banco B,Banco D,empresarial
2024-08-03,633.34,11:22:03,Banco D,Banco A,empresarial
2024-08-03,1706.96,11:26:49,Banco C,Banco A,empresarial
2024-08-03,384.01,12:46:51,Banco E,Banco D,empresarial
2024-08-03,590.8,13:36:06,Banco A,Banco C,pessoal
2024-08-03,172.37,13:38:06,Banco D,Banco A,pessoal
2024-08-03,635.08,13:54:52,Banco A,Banco B,pessoal
2024-08-03,210.18,14:13:57,Banco E,Banco C,pessoal
2024-08-03,463.12,16:28:07,Banco E,Banco D,empresarial
2024-08-03,256.09,17:04:04,Banco D,Banco E,empresarial
2024-08-03,198.15,17:19:17,Banco B,Banco A,empresarial
2024-08-03,1883.04,17:36:48,Banco C,Banco D,empresarial
2024-08-03,209.79,17:41:44,Banco A,Banco D,pessoal
2024-08-03,64.31,17:43:20,Banco D,Banco B,empresarial
2024-08-03,1559.79,17:44:22,Banco D,Banco A,pessoal
2024-08-03,100.01,21:48:08,Banco C,Banco A,pessoal
2024-08-03,380.74,22:44:20,Banco D,Banco E,pessoal
2024-08-04,533.08,01:51:33,Banco D,Banco B,empresarial
2024-08-04,1104.38,04:39:03,Banco C,Banco E,pessoal
2024-08-04,130.63,04:58:59,Banco B,Banco A,pessoal
2024-08-04,791.71,08:01:16,Banco B,Banco A,pessoal
2024-08-04,742.83,09:10:30,Banco D,Banco C,empresarial
2024-08-04,86.53,09:59:43,Banco B,Banco A,pessoal
2024-08-04,610.03,10:10:15,Banco E,Banco B,empresarial
2024-08-04,999.4,10:45:28,Banco C,Banco B,empresarial
2024-08-04,2610.25,12:29:50,Banco C,Banco D,pessoal
2024-08-04,8.94,13:37:19,Banco B,Banco C,pessoal
2024-08-04,361.58,16:00:04,Banco C,Banco E,empresarial
2024-08-04,415.32,16:53:58,Banco D,Banco C,empresarial
2024-08-04,473.55,16:56:10,Banco C,Banco A,pessoal
2024-08-04,781.54,17:12:59,Banco B,Banco A,pessoal
2024-08-04,125.52,17:18:58,Banco E,Banco A,pessoal
2024-08-04,121.58,17:34:11,Banco E,Banco B,pessoal
2024-08-04,1342.41,17:48:15,Banco E,Banco A,empresarial
2024-08-04,35.3,17:51:11,Banco A,Banco E,pessoal
2024-08-04,192.87,18:48:35,Banco D,Banco E,pessoal
2024-08-04,156.35,21:04:00,Banco B,Banco A,pessoal
2024-08-04,120.17,21:45:40,Banco C,Banco E,pessoal
2024-08-05,1150.78,02:01:44,Banco A,Banco B,pessoal
2024-08-05,18.71,02:55:05,Banco E,Banco A,pessoal
2024-08-05,1248.38,04:49:27,Banco B,Banco C,empresarial
2024-08-05,107.08,05:04:37,Banco E,Banco D,empresarial
2024-08-05,773.96,05:32:15,Banco D,Banco A,empresarial
2024-08-05,205.66,06:44:45,Banco D,Banco E,pessoal
2024-08-05,1883.03,06:56:15,Banco B,Banco C,empresarial
2024-08-05,720.79,08:48:39,Banco A,Banco E,empresarial
2024-08-05,126.35,08:52:58,Banco C,Banco A,pessoal
2024-08-05,49.57,09:08:20,Banco B,Banco D,empresarial
2024-08-05,76.66,09:12:50,Banco B,Banco D,pessoal
2024-08-05,515.25,09:13:11,Banco E,Banco D,pessoal
2024-08-05,320.08,09:15:38,Banco E,Banco A,empresarial
2024-08-05,479.44,09:22:34,Banco D,Banco A,pessoal
2024-08-05,322.1,10:06:23,Banco B,Banco C,empresarial
2024-08-05,441.22,10:17:24,Banco A,Banco D,pessoal
2024-08-05,93.49,10:48:15,Banco C,Banco B,empresarial
2024-08-05,369.67,10:52:38,Banco E,Banco D,pessoal
2024-08-05,372.27,12:13:23,Banco B,Banco D,empresarial
2024-08-05,573.66,12:25:37,Banco D,Banco B,empresarial
2024-08-05,1261.15,14:20:29,Banco A,Banco E,pessoal
2024-08-05,846.1,16:30:04,Banco D,Banco B,empresarial
2024-08-05,446.18,17:07:12,Banco C,Banco A,pessoal
2024-08-05,328.89,17:21:48,Banco A,Banco B,pessoal
2024-08-05,58.34,17:23:55,Banco B,Banco C,pessoal
2024-08-05,685.12,18:23:42,Banco B,Banco C,pessoal
2024-08-05,30.78,21:29:10,Banco E,Banco B,pessoal
2024-08-05,661.94,21:51:04,Banco B,Banco E,pessoal
2024-08-05,2122.02,22:03:54,Banco C,Banco A,pessoal
2024-08-05,1085.22,22:45:11,Banco E,Banco B,pessoal
2024-08-05,415.78,23:54:09,Banco E,Banco C,pessoal
2024-08-06,124.4,02:12:24,Banco B,Banco A,pessoal
2024-08-06,617.42,02:34:23,Banco D,Banco C,empresarial
2024-08-06,433.36,02:40:00,Banco A,Banco C,empresarial
2024-08-06,204.83,04:57:23,Banco C,Banco A,pessoal
2024-08-06,163.98,05:35:56,Banco B,Banco C,pessoal
2024-08-06,678.76,05:46:12,Banco C,Banco B,pessoal
2024-08-06,1282.64,06:02:03,Banco E,Banco A,empresarial
2024-08-06,238.52,06:35:02,Banco A,Banco E,empresarial
2024-08-06,366.68,06:58:02,Banco B,Banco A,pessoal
2024-08-06,407.38,07:42:50,Banco D,Banco E,empresarial
2024-08-06,1389.29,08:48:27,Banco C,Banco E,empresarial
2024-08-06,1292.73,09:10:56,Banco D,Banco B,empresarial
2024-08-06,390.41,09:22:48,Banco D,Banco C,pessoal
2024-08-06,1021.37,09:30:24,Banco B,Banco E,empresarial
2024-08-06,25.72,09:34:20,Banco D,Banco A,empresarial
2024-08-06,172.4,10:10:37,Banco E,Banco D,pessoal
2024-08-06,271.14,10:14:20,Banco B,Banco E,pessoal
2024-08-06,1065.91,10:58:52,Banco E,Banco B,pessoal
2024-08-06,668.19,10:59:11,Banco E,Banco A,empresarial
2024-08-06,38.62,15:05:50,Banco B,Banco A,pessoal
2024-08-06,669.48,15:43:58,Banco E,Banco B,empresarial
2024-08-06,213.35,16:12:46,Banco C,Banco D,empresarial
2024-08-06,109.97,16:14:32,Banco D,Banco E,empresarial
2024-08-06,128.94,16:22:40,Banco C,Banco E,empresarial
2024-08-06,1255.75,16:32:58,Banco A,Banco C,pessoal
2024-08-06,370.71,16:37:19,Banco B,Banco D,pessoal
2024-08-06,135.09,16:38:37,Banco A,Banco D,empresarial
2024-08-06,116.81,17:20:39,Banco C,Banco D,pessoal
2024-08-06,739.25,17:55:20,Banco A,Banco C,empresarial
2024-08-06,240.6,17:55:37,Banco E,Banco B,empresarial
2024-08-06,47.94,19:20:29,Banco B,Banco D,empresarial
2024-08-06,1028.1,21:03:45,Banco C,Banco B,empresarial
2024-08-06,137.42,22:00:19,Banco D,Banco C,pessoal
2024-08-07,272.37,00:18:27,Banco C,Banco D,pessoal
2024-08-07,541.38,04:06:21,Banco A,Banco B,pessoal
2024-08-07,86.75,05:08:32,Banco A,Banco E,pessoal
2024-08-07,501.1,05:53:00,Banco E,Banco A,empresarial
2024-08-07,23.28,06:14:31,Banco C,Banco B,empresarial
2024-08-07,585.79,06:19:24,Banco D,Banco B,pessoal
2024-08-07,2183.63,08:33:35,Banco A,Banco E,empresarial
2024-08-07,154.68,09:05:54,Banco B,Banco A,pessoal
2024-08-07,882.87,09:09:32,Banco A,Banco B,pessoal
2024-08-07,1247.63,09:13:45,Banco C,Banco E,empresarial
2024-08-07,514.65,09:15:12,Banco D,Banco C,pessoal
2024-08-07,60.42,09:26:29,Banco A,Banco D,pessoal
2024-08-07,55.33,10:06:58,Banco B,Banco D,empresarial
2024-08-07,247.77,10:16:15,Banco C,Banco E,empresarial
2024-08-07,384.44,10:22:56,Banco B,Banco A,pessoal
2024-08-07,1146.92,10:33:03,Banco B,Banco A,pessoal
2024-08-07,12.71,10:53:01,Banco C,Banco A,empresarial
2024-08-07,316.55,10:59:04,Banco B,Banco D,empresarial
2024-08-07,178.03,11:31:23,Banco C,Banco B,pessoal
2024-08-07,611.12,11:56:24,Banco D,Banco A,pessoal
2024-08-07,158.01,12:45:34,Banco E,Banco B,pessoal
2024-08-07,1253.05,12:46:01,Banco B,Banco E,pessoal
2024-08-07,446.97,12:58:09,Banco B,Banco D,empresarial
2024-08-07,169.05,16:05:11,Banco E,Banco D,empresarial
2024-08-07,810.89,16:23:53,Banco C,Banco A,pessoal
2024-08-07,1445.61,16:27:12,Banco D,Banco B,empresarial
2024-08-07,3271.64,16:59:12,Banco B,Banco D,empresarial
2024-08-07,2.84,17:08:49,Banco C,Banco A,pessoal
2024-08-07,49.15,17:23:21,Banco E,Banco A,empresarial
2024-08-07,1064.76,18:02:35,Banco C,Banco A,pessoal
2024-08-07,519.16,21:25:52,Banco D,Banco E,empresarial
2024-08-07,579.99,23:48:28,Banco B,Banco E,pessoal
2024-08-08,253.94,01:42:44,Banco E,Banco B,pessoal
2024-08-08,295.64,02:53:13,Banco C,Banco D,pessoal
2024-08-08,246.29,03:41:30,Banco A,Banco D,empresarial
2024-08-08,721.15,07:05:43,Banco B,Banco D,empresarial
2024-08-08,762.3,09:07:49,Banco E,Banco C,empresarial
2024-08-08,703.1,09:40:56,Banco A,Banco D,empresarial
2024-08-08,389.67,09:48:09,Banco B,Banco E,pessoal
2024-08-08,335.12,09:52:05,Banco A,Banco E,pessoal
2024-08-08,38.86,10:40:18,Banco E,Banco A,pessoal
2024-08-08,56.08,10:49:57,Banco A,Banco E,pessoal
2024-08-08,518.87,15:44:26,Banco A,Banco E,pessoal
2024-08-08,863.31,16:22:06,Banco D,Banco A,empresarial
2024-08-08,131.78,16:25:10,Banco E,Banco C,empresarial
2024-08-08,426.63,16:27:11,Banco A,Banco C,pessoal
2024-08-08,273.97,17:28:55,Banco B,Banco D,pessoal
2024-08-08,162.53,17:48:28,Banco E,Banco B,pessoal
2024-08-08,749.13,17:48:56,Banco A,Banco D,empresarial
2024-08-08,211.42,17:51:46,Banco D,Banco A,pessoal
2024-08-08,759.91,18:55:27,Banco A,Banco B,empresarial
2024-08-08,171.8,19:50:04,Banco D,Banco E,empresarial
2024-08-08,966.32,21:47:50,Banco C,Banco D,pessoal
2024-08-08,344.54,22:18:15,Banco D,Banco C,pessoal
2024-08-08,111.96,22:32:07,Banco D,Banco B,pessoal
