valor_transacao,data,hora,tipo_transacao,origem,destino
"R$ 8,673.94",jul_2023,14,pessoal,Teresina,São Paulo
"R$ 9,225.65",ago_2023,2,empresarial,Campo Grande,Goiânia
"R$ 8,867.07",jan_2023,13,pessoal,Porto Velho,Boa Vista
"R$ 10,941.87",set_2023,3,pessoal,Natal,Teresina
"R$ 56,648.65",jul_2023,5,empresarial,Aracaju,Belo Horizonte
"R$ 4,874.09",dez_2023,3,pessoal,Brasília,Rio Branco
"R$ 5,468.56",set_2023,9,pessoal,Teresina,São Paulo
"R$ 41,604.02",fev_2023,9,empresarial,Macapá,Aracaju
"R$ 18,718.54",jun_2023,15,pessoal,Manaus,Aracaju
"R$ 14,623.92",ago_2023,6,pessoal,Florianópolis,Boa Vista
"R$ 54,669.11",ago_2023,9,empresarial,Rio Branco,Porto Velho
"R$ 94,342.34",nov_2023,0,empresarial,Recife,Fortaleza
"R$ 9,128.45",nov_2023,11,empresarial,Goiânia,Belo Horizonte
"R$ 15,532.02",fev_2023,19,pessoal,Palmas,Goiânia
"R$ 2,363.46",jan_2023,7,pessoal,Recife,Porto Alegre
"R$ 3,791.67",mai_2023,9,empresarial,Belo Horizonte,Teresina
"R$ 9,701.96",fev_2023,23,pessoal,Brasília,Salvador
"R$ 64,633.68",mar_2023,23,empresarial,Teresina,Porto Velho
"R$ 49,742.61",out_2023,12,empresarial,Recife,Porto Velho
"R$ 86,405.03",dez_2023,18,empresarial,Macapá,Boa Vista
"R$ 60,369.08",fev_2023,19,empresarial,Aracaju,Salvador
"R$ 8,476.47",set_2023,8,pessoal,Porto Velho,Aracaju
"R$ 36,355.54",jul_2023,14,empresarial,Rio Branco,São Luís
"R$ 16,243.49",set_2023,19,pessoal,Palmas,São Paulo
"R$ 8,945.07",set_2023,4,pessoal,Belém,Brasília
"R$ 53,568.95",fev_2023,12,empresarial,Salvador,Fortaleza
"R$ 42,452.21",jul_2023,20,empresarial,Belém,Campo Grande
"R$ 80,565.11",set_2023,11,empresarial,Belo Horizonte,Maceió
"R$ 90,602.94",abr_2023,10,empresarial,Brasília,Recife
"R$ 10,917.78",fev_2023,1,pessoal,Belo Horizonte,Rio de Janeiro
"R$ 66,194.66",ago_2023,1,empresarial,Natal,Fortaleza
"R$ 90,999.53",ago_2023,2,empresarial,Cuiabá,Porto Alegre
"R$ 3,187.83",abr_2023,8,pessoal,Teresina,Belém
"R$ 84,369.44",set_2023,6,empresarial,Curitiba,Belém
"R$ 84,287.36",set_2023,4,empresarial,Fortaleza,Recife
"R$ 40,466.84",jul_2023,7,empresarial,Cuiabá,Teresina
"R$ 82,214.37",fev_2023,7,empresarial,Rio de Janeiro,Vitória
"R$ 8,109.46",fev_2023,7,pessoal,Salvador,Curitiba
"R$ 1,113.66",abr_2023,19,pessoal,Belo Horizonte,Maceió
"R$ 13,488.92",abr_2023,3,pessoal,Salvador,Macapá
"R$ 48,810.05",mai_2023,6,empresarial,São Luís,Vitória
"R$ 54,801.42",jan_2023,6,empresarial,Natal,Vitória
"R$ 57,876.86",dez_2023,13,empresarial,Curitiba,Natal
"R$ 49,654.47",jan_2023,15,empresarial,Curitiba,Maceió
"R$ 91,281.04",jan_2023,12,empresarial,Goiânia,Porto Alegre
"R$ 89,557.27",jul_2023,17,empresarial,Campo Grande,Salvador
"R$ 48,768.42",mai_2023,10,empresarial,Maceió,Rio de Janeiro
"R$ 1,854.70",dez_2023,1,pessoal,Fortaleza,São Luís
"R$ 18,547.95",out_2023,12,empresarial,Rio Branco,Fortaleza
"R$ 11,848.57",mai_2023,6,pessoal,Porto Velho,Vitória
"R$ 19,383.94",set_2023,9,pessoal,Belo Horizonte,Porto Alegre
"R$ 2,122.62",dez_2023,5,pessoal,Manaus,Belém
"R$ 8,896.01",abr_2023,23,empresarial,Florianópolis,Recife
"R$ 21,781.28",jul_2023,13,empresarial,Curitiba,Vitória
"R$ 20,069.29",mai_2023,15,empresarial,Manaus,Cuiabá
"R$ 77,565.93",jan_2023,13,empresarial,Goiânia,Macapá
"R$ 90,768.66",nov_2023,2,empresarial,São Paulo,Porto Alegre
"R$ 67,330.42",mar_2023,14,empresarial,Florianópolis,Brasília
"R$ 15,408.71",jan_2023,12,pessoal,Maceió,Boa Vista
"R$ 46,408.83",fev_2023,10,empresarial,Rio de Janeiro,São Luís
"R$ 16,212.17",abr_2023,10,empresarial,Brasília,São Paulo
"R$ 1,223.56",jan_2023,11,pessoal,Porto Velho,Manaus
"R$ 18,824.64",dez_2023,14,empresarial,Palmas,Maceió
"R$ 43,243.87",set_2023,6,empresarial,São Luís,Palmas
"R$ 6,456.95",mar_2023,21,empresarial,São Luís,Porto Alegre
"R$ 3,786.15",jun_2023,20,pessoal,Aracaju,Macapá
"R$ 20,433.62",jun_2023,0,empresarial,Natal,Cuiabá
R$ 752.36,nov_2023,7,pessoal,Porto Alegre,Rio de Janeiro
"R$ 43,584.96",mai_2023,19,empresarial,Goiânia,Aracaju
"R$ 17,317.40",abr_2023,14,pessoal,Belo Horizonte,Boa Vista
"R$ 2,135.77",jul_2023,5,pessoal,Belém,Teresina
"R$ 15,192.49",fev_2023,21,pessoal,Salvador,Goiânia
"R$ 11,956.81",fev_2023,8,pessoal,Rio de Janeiro,Recife
"R$ 13,302.00",ago_2023,15,pessoal,Campo Grande,Vitória
"R$ 31,390.29",set_2023,17,empresarial,João Pessoa,Maceió
"R$ 15,294.45",jun_2023,8,pessoal,Campo Grande,Macapá
"R$ 11,307.84",fev_2023,22,pessoal,Curitiba,Natal
"R$ 9,086.46",set_2023,0,pessoal,Recife,Belém
"R$ 19,013.37",fev_2023,3,empresarial,Salvador,Aracaju
"R$ 2,500.57",set_2023,18,pessoal,Belém,Curitiba
"R$ 54,080.79",mai_2023,3,empresarial,Curitiba,Vitória
"R$ 47,195.72",dez_2023,19,empresarial,Aracaju,Curitiba
"R$ 9,408.19",mai_2023,13,pessoal,Fortaleza,Maceió
"R$ 3,668.45",jul_2023,6,pessoal,Vitória,Rio de Janeiro
"R$ 72,070.35",abr_2023,2,empresarial,Rio de Janeiro,Natal
"R$ 19,089.39",abr_2023,12,pessoal,Curitiba,Salvador
"R$ 90,272.23",out_2023,13,empresarial,Maceió,Cuiabá
"R$ 16,045.15",jul_2023,21,pessoal,Belém,Salvador
"R$ 90,639.49",set_2023,8,empresarial,Teresina,Porto Velho
"R$ 40,504.82",jun_2023,16,empresarial,Natal,Florianópolis
"R$ 2,248.52",dez_2023,9,empresarial,Fortaleza,Recife
"R$ 10,778.37",jun_2023,10,pessoal,São Paulo,Curitiba
"R$ 11,903.85",mar_2023,18,pessoal,Campo Grande,Maceió
"R$ 8,952.60",set_2023,17,pessoal,Brasília,Maceió
"R$ 79,737.05",mai_2023,7,empresarial,Recife,Manaus
"R$ 94,816.22",jul_2023,19,empresarial,Aracaju,São Luís
"R$ 12,641.51",abr_2023,7,pessoal,Manaus,Porto Velho
"R$ 68,489.98",mar_2023,17,empresarial,Teresina,Campo Grande
"R$ 8,052.57",set_2023,3,pessoal,Palmas,Recife
"R$ 28,311.57",mai_2023,16,empresarial,Florianópolis,Porto Velho
"R$ 7,992.34",jul_2023,16,empresarial,João Pessoa,Florianópolis
"R$ 12,909.00",jul_2023,8,empresarial,Goiânia,Brasília
"R$ 3,047.83",set_2023,14,pessoal,São Luís,Belém
"R$ 69,694.84",jun_2023,19,empresarial,Natal,Florianópolis
"R$ 59,797.50",set_2023,3,empresarial,Fortaleza,Brasília
"R$ 93,490.28",fev_2023,15,empresarial,Rio de Janeiro,Goiânia
"R$ 4,273.75",dez_2023,0,empresarial,Rio de Janeiro,Teresina
"R$ 17,626.81",nov_2023,2,pessoal,Brasília,Porto Alegre
R$ 592.69,nov_2023,18,pessoal,Teresina,Cuiabá
"R$ 2,790.78",abr_2023,18,pessoal,Manaus,Macapá
"R$ 15,476.49",jan_2023,15,pessoal,Florianópolis,Curitiba
"R$ 19,763.53",out_2023,17,pessoal,Florianópolis,Natal
"R$ 8,028.19",jul_2023,14,pessoal,Rio Branco,Goiânia
"R$ 23,618.76",jul_2023,20,empresarial,Teresina,Belo Horizonte
"R$ 22,107.44",ago_2023,19,empresarial,Campo Grande,Goiânia
"R$ 93,290.96",dez_2023,7,empresarial,Salvador,Rio de Janeiro
"R$ 12,733.14",jun_2023,6,pessoal,Vitória,Porto Alegre
"R$ 5,252.17",fev_2023,0,pessoal,Rio de Janeiro,Campo Grande
"R$ 74,074.77",jun_2023,0,empresarial,Vitória,Curitiba
"R$ 16,260.93",nov_2023,21,empresarial,São Luís,Curitiba
"R$ 86,182.69",jun_2023,5,empresarial,Goiânia,Manaus
"R$ 13,862.25",jul_2023,2,pessoal,Curitiba,Maceió
"R$ 71,561.66",out_2023,3,empresarial,Rio de Janeiro,Rio Branco
"R$ 9,037.22",jun_2023,18,pessoal,Brasília,Recife
"R$ 6,962.05",fev_2023,6,pessoal,Rio de Janeiro,Cuiabá
"R$ 42,381.47",mar_2023,11,empresarial,Curitiba,Rio Branco
"R$ 9,878.28",out_2023,6,pessoal,João Pessoa,Porto Alegre
"R$ 75,505.83",fev_2023,16,empresarial,São Paulo,Salvador
R$ 554.39,set_2023,15,pessoal,São Paulo,Recife
"R$ 13,448.59",jan_2023,9,empresarial,Natal,Recife
"R$ 7,695.99",jun_2023,4,empresarial,Aracaju,Macapá
"R$ 14,125.05",jul_2023,11,pessoal,Manaus,São Paulo
"R$ 96,686.59",abr_2023,8,empresarial,São Luís,Palmas
"R$ 15,794.62",jan_2023,13,pessoal,Porto Velho,Belém
"R$ 90,419.93",jun_2023,23,empresarial,Vitória,Natal
"R$ 9,106.72",mai_2023,12,pessoal,Rio Branco,João Pessoa
"R$ 27,546.87",mai_2023,17,empresarial,Macapá,Boa Vista
"R$ 7,058.95",mar_2023,10,pessoal,Recife,Salvador
"R$ 16,553.09",out_2023,1,pessoal,Recife,Porto Alegre
R$ 333.31,mar_2023,1,pessoal,Aracaju,Brasília
"R$ 17,273.32",mai_2023,12,pessoal,Macapá,Boa Vista
"R$ 74,604.44",fev_2023,8,empresarial,Salvador,Palmas
"R$ 96,006.84",set_2023,10,empresarial,Campo Grande,Maceió
"R$ 77,327.43",set_2023,5,empresarial,Florianópolis,Palmas
"R$ 53,962.67",dez_2023,16,empresarial,Florianópolis,Maceió
"R$ 16,509.04",ago_2023,17,pessoal,Porto Velho,Aracaju
"R$ 7,226.26",dez_2023,20,pessoal,Belo Horizonte,Goiânia
"R$ 15,422.25",mai_2023,18,pessoal,Boa Vista,Porto Velho
"R$ 18,825.67",mar_2023,4,pessoal,Campo Grande,Palmas
"R$ 14,958.03",mai_2023,1,pessoal,Cuiabá,Boa Vista
"R$ 22,672.84",fev_2023,21,empresarial,Brasília,Belo Horizonte
"R$ 57,258.27",abr_2023,5,empresarial,Natal,Goiânia
"R$ 72,990.67",out_2023,4,empresarial,Boa Vista,Teresina
"R$ 90,476.66",abr_2023,4,empresarial,Curitiba,Belo Horizonte
"R$ 84,828.94",dez_2023,18,empresarial,Brasília,Aracaju
"R$ 95,487.66",nov_2023,0,empresarial,São Luís,João Pessoa
"R$ 18,845.59",jan_2023,4,pessoal,Belém,Rio de Janeiro
"R$ 3,576.98",jan_2023,13,pessoal,Fortaleza,Salvador
"R$ 17,852.27",dez_2023,11,pessoal,Teresina,Boa Vista
"R$ 5,487.82",jan_2023,12,empresarial,João Pessoa,Porto Velho
"R$ 13,442.97",jan_2023,13,pessoal,Cuiabá,Belém
"R$ 9,765.80",dez_2023,19,pessoal,São Luís,Brasília
"R$ 14,350.17",nov_2023,23,pessoal,Manaus,Macapá
"R$ 80,368.34",mai_2023,21,empresarial,Brasília,Macapá
"R$ 17,870.97",nov_2023,14,pessoal,Rio Branco,Boa Vista
"R$ 8,271.03",abr_2023,13,pessoal,Maceió,Porto Velho
"R$ 14,051.72",nov_2023,11,pessoal,Teresina,Porto Alegre
"R$ 86,919.73",nov_2023,20,empresarial,Rio Branco,Boa Vista
"R$ 68,318.39",mar_2023,9,empresarial,São Paulo,Campo Grande
"R$ 5,537.05",ago_2023,7,empresarial,Belém,Rio de Janeiro
"R$ 1,844.93",mai_2023,7,pessoal,Porto Alegre,Rio Branco
"R$ 11,131.85",jul_2023,17,pessoal,João Pessoa,São Luís
"R$ 8,959.25",abr_2023,19,pessoal,Cuiabá,Boa Vista
"R$ 13,495.44",abr_2023,5,pessoal,Campo Grande,Goiânia
"R$ 15,294.12",jul_2023,14,pessoal,Salvador,Vitória
"R$ 23,562.74",jul_2023,3,empresarial,Fortaleza,Porto Alegre
"R$ 18,717.27",mai_2023,1,pessoal,São Luís,Belém
"R$ 6,129.23",dez_2023,23,pessoal,Rio Branco,Goiânia
"R$ 19,353.44",out_2023,2,empresarial,São Paulo,Campo Grande
"R$ 16,517.59",jun_2023,0,pessoal,Fortaleza,Recife
"R$ 10,138.70",abr_2023,7,pessoal,Porto Velho,Belém
"R$ 8,298.83",out_2023,23,pessoal,Porto Velho,Curitiba
"R$ 90,610.69",out_2023,17,empresarial,São Paulo,Natal
"R$ 12,682.64",jun_2023,6,pessoal,Rio Branco,Cuiabá
"R$ 13,583.60",mar_2023,3,empresarial,Goiânia,São Paulo
"R$ 2,846.52",set_2023,8,pessoal,Cuiabá,Campo Grande
"R$ 97,552.96",jul_2023,8,empresarial,Belém,Cuiabá
"R$ 11,620.76",ago_2023,10,pessoal,Rio de Janeiro,Belém
"R$ 5,333.31",mar_2023,5,pessoal,João Pessoa,Boa Vista
"R$ 20,088.85",abr_2023,13,empresarial,Maceió,João Pessoa
"R$ 6,658.55",abr_2023,9,pessoal,Curitiba,Manaus
"R$ 75,344.07",abr_2023,13,empresarial,Brasília,Teresina
"R$ 2,590.28",set_2023,17,pessoal,Rio de Janeiro,Manaus
"R$ 16,333.11",set_2023,18,pessoal,João Pessoa,Vitória
"R$ 4,632.22",nov_2023,13,pessoal,Belém,Porto Alegre
"R$ 70,193.32",mar_2023,1,empresarial,Goiânia,Natal
"R$ 63,390.42",dez_2023,23,empresarial,São Paulo,São Luís
"R$ 6,592.33",dez_2023,14,pessoal,Goiânia,Brasília
"R$ 2,772.20",mai_2023,7,pessoal,Rio de Janeiro,Aracaju
"R$ 32,902.42",set_2023,21,empresarial,Curitiba,João Pessoa
"R$ 11,728.27",fev_2023,19,empresarial,Rio de Janeiro,Maceió
"R$ 15,535.28",fev_2023,12,pessoal,São Luís,Teresina
"R$ 19,657.95",abr_2023,13,pessoal,Belo Horizonte,João Pessoa
"R$ 13,149.93",jun_2023,16,pessoal,Maceió,Campo Grande
"R$ 19,362.37",ago_2023,15,pessoal,Salvador,Teresina
"R$ 11,142.59",nov_2023,14,pessoal,Brasília,Manaus
"R$ 6,905.59",mai_2023,1,empresarial,Manaus,Porto Velho
"R$ 54,565.12",abr_2023,22,empresarial,Goiânia,Curitiba
"R$ 9,271.57",mar_2023,4,empresarial,Teresina,Salvador
"R$ 67,616.69",abr_2023,23,empresarial,Teresina,São Paulo
"R$ 24,093.45",fev_2023,21,empresarial,Salvador,Macapá
"R$ 18,355.59",fev_2023,0,empresarial,Brasília,São Paulo
"R$ 83,859.49",abr_2023,4,empresarial,São Luís,Florianópolis
"R$ 19,989.86",abr_2023,8,pessoal,Belo Horizonte,Palmas
"R$ 28,265.87",ago_2023,6,empresarial,Curitiba,Cuiabá
"R$ 17,624.64",mar_2023,3,pessoal,Recife,Curitiba
"R$ 14,730.46",jul_2023,12,empresarial,Teresina,Boa Vista
"R$ 6,006.99",jul_2023,2,pessoal,Salvador,Brasília
"R$ 19,623.71",nov_2023,2,pessoal,João Pessoa,Cuiabá
"R$ 61,760.48",fev_2023,10,empresarial,Fortaleza,Vitória
"R$ 25,442.55",out_2023,3,empresarial,Macapá,Teresina
"R$ 9,587.57",mar_2023,21,pessoal,Florianópolis,Rio Branco
"R$ 42,197.74",mar_2023,2,empresarial,Brasília,Cuiabá
"R$ 2,699.89",fev_2023,19,empresarial,Teresina,Brasília
"R$ 6,041.53",jul_2023,6,pessoal,Curitiba,São Luís
"R$ 96,259.32",ago_2023,11,empresarial,Belo Horizonte,Macapá
"R$ 10,457.99",nov_2023,2,pessoal,Florianópolis,Curitiba
"R$ 12,082.50",nov_2023,23,pessoal,Belo Horizonte,Recife
"R$ 4,762.69",jul_2023,22,pessoal,Boa Vista,Macapá
R$ 373.18,fev_2023,17,pessoal,Boa Vista,Brasília
"R$ 5,370.00",jun_2023,13,pessoal,Porto Alegre,Cuiabá
"R$ 7,913.66",nov_2023,2,pessoal,Porto Alegre,Cuiabá
"R$ 74,761.33",abr_2023,21,empresarial,Aracaju,Salvador
"R$ 45,567.14",jan_2023,10,empresarial,Palmas,Teresina
"R$ 14,091.71",nov_2023,17,pessoal,Aracaju,Belém
"R$ 96,974.71",jan_2023,12,empresarial,Curitiba,São Paulo
"R$ 24,751.80",jun_2023,12,empresarial,São Paulo,Salvador
"R$ 91,029.32",jul_2023,21,empresarial,Natal,Cuiabá
"R$ 17,698.97",jan_2023,23,pessoal,Maceió,Porto Velho
"R$ 2,108.74",nov_2023,0,pessoal,Maceió,João Pessoa
"R$ 91,278.50",abr_2023,21,empresarial,Manaus,Rio de Janeiro
"R$ 3,399.61",mar_2023,10,pessoal,Rio Branco,Manaus
"R$ 1,130.79",mai_2023,3,pessoal,Brasília,Palmas
"R$ 79,604.67",out_2023,20,empresarial,Curitiba,Belém
"R$ 57,290.23",abr_2023,23,empresarial,Florianópolis,Natal
"R$ 76,669.27",abr_2023,9,empresarial,Brasília,Curitiba
"R$ 10,267.79",ago_2023,8,pessoal,Brasília,Curitiba
"R$ 71,066.68",set_2023,23,empresarial,Recife,Curitiba
"R$ 70,307.24",nov_2023,1,empresarial,Vitória,Belém
"R$ 96,959.03",jun_2023,22,empresarial,Porto Alegre,Florianópolis
"R$ 88,902.85",jul_2023,4,empresarial,Salvador,Goiânia
"R$ 92,838.00",mar_2023,18,empresarial,Campo Grande,Maceió
"R$ 14,485.75",mai_2023,17,pessoal,Boa Vista,Rio de Janeiro
"R$ 10,375.03",jul_2023,13,pessoal,Cuiabá,Florianópolis
"R$ 8,400.23",nov_2023,1,empresarial,Palmas,João Pessoa
"R$ 16,160.69",fev_2023,12,pessoal,Campo Grande,Boa Vista
"R$ 3,662.95",mar_2023,23,pessoal,Belém,Natal
"R$ 9,883.57",mar_2023,6,pessoal,Natal,Recife
"R$ 15,267.50",dez_2023,1,empresarial,Rio Branco,Manaus
"R$ 94,672.83",abr_2023,17,empresarial,Teresina,Goiânia
"R$ 98,455.46",jul_2023,21,empresarial,Curitiba,Fortaleza
"R$ 4,482.04",fev_2023,6,pessoal,Rio de Janeiro,João Pessoa
"R$ 60,653.61",mar_2023,20,empresarial,Goiânia,Vitória
"R$ 48,896.78",nov_2023,18,empresarial,Cuiabá,Brasília
"R$ 11,918.29",ago_2023,13,pessoal,São Luís,Fortaleza
"R$ 6,792.12",dez_2023,9,pessoal,Curitiba,Cuiabá
"R$ 56,033.15",jan_2023,8,empresarial,Curitiba,Florianópolis
"R$ 19,378.25",mar_2023,7,pessoal,Manaus,Palmas
"R$ 1,754.06",nov_2023,1,pessoal,Florianópolis,Recife
"R$ 81,842.36",dez_2023,7,empresarial,Boa Vista,Vitória
"R$ 2,981.74",set_2023,6,pessoal,Macapá,João Pessoa
"R$ 37,773.82",jan_2023,17,empresarial,Teresina,Boa Vista
"R$ 12,236.21",out_2023,4,pessoal,Natal,Belo Horizonte
"R$ 65,687.76",jun_2023,5,empresarial,Porto Velho,Porto Alegre
"R$ 17,876.26",mar_2023,5,pessoal,Porto Velho,Porto Alegre
"R$ 35,743.84",mai_2023,3,empresarial,Natal,Porto Velho
"R$ 9,051.02",mai_2023,12,empresarial,Florianópolis,São Luís
"R$ 5,374.05",jul_2023,7,empresarial,Boa Vista,Fortaleza
"R$ 81,746.43",set_2023,17,empresarial,Natal,Salvador
"R$ 80,460.98",dez_2023,13,empresarial,Porto Alegre,Aracaju
"R$ 11,138.32",set_2023,0,pessoal,São Luís,Rio de Janeiro
"R$ 17,984.87",ago_2023,13,pessoal,Aracaju,Maceió
"R$ 23,549.62",mai_2023,1,empresarial,Salvador,Campo Grande
"R$ 11,497.11",set_2023,4,pessoal,Recife,Brasília
"R$ 5,095.47",fev_2023,19,pessoal,Salvador,Palmas
"R$ 14,688.81",jun_2023,18,pessoal,João Pessoa,Rio de Janeiro
"R$ 73,810.88",jun_2023,0,empresarial,Curitiba,Florianópolis
"R$ 71,557.78",set_2023,1,empresarial,João Pessoa,Porto Alegre
"R$ 3,359.31",abr_2023,10,pessoal,Porto Alegre,Aracaju
"R$ 8,577.36",mai_2023,3,pessoal,Porto Alegre,Maceió
"R$ 15,817.41",fev_2023,19,pessoal,Salvador,Brasília
"R$ 27,713.89",set_2023,20,empresarial,Goiânia,Porto Alegre
"R$ 21,573.64",fev_2023,21,empresarial,Vitória,Brasília
"R$ 88,537.87",dez_2023,16,empresarial,Belém,Cuiabá
"R$ 25,895.54",set_2023,10,empresarial,Campo Grande,Teresina
"R$ 7,321.86",jul_2023,7,empresarial,São Paulo,João Pessoa
"R$ 11,070.92",out_2023,12,pessoal,Porto Velho,Curitiba
"R$ 18,561.95",out_2023,17,pessoal,Rio Branco,Curitiba
"R$ 45,360.51",nov_2023,17,empresarial,Macapá,Belém
"R$ 35,647.01",jun_2023,16,empresarial,Curitiba,Rio de Janeiro
"R$ 15,264.15",mar_2023,10,pessoal,Rio Branco,Curitiba
"R$ 5,209.84",mar_2023,16,pessoal,Vitória,São Paulo
"R$ 50,779.86",jan_2023,22,empresarial,Manaus,Porto Velho
"R$ 21,030.91",jun_2023,3,empresarial,Porto Alegre,Porto Velho
"R$ 16,550.44",ago_2023,15,pessoal,Belo Horizonte,Rio de Janeiro
"R$ 3,636.91",set_2023,13,pessoal,João Pessoa,Florianópolis
"R$ 8,528.06",dez_2023,8,pessoal,Campo Grande,Porto Alegre
"R$ 24,961.88",dez_2023,23,empresarial,Recife,Teresina
"R$ 87,645.31",ago_2023,17,empresarial,Cuiabá,Manaus
"R$ 9,065.47",out_2023,20,empresarial,Manaus,Boa Vista
"R$ 8,561.32",nov_2023,11,pessoal,Natal,Belém
"R$ 9,650.22",fev_2023,23,pessoal,Rio de Janeiro,Curitiba
"R$ 82,595.27",fev_2023,15,empresarial,Salvador,Brasília
"R$ 6,941.71",jan_2023,22,pessoal,Palmas,Porto Velho
"R$ 6,863.68",jun_2023,16,pessoal,Fortaleza,Vitória
"R$ 15,276.91",mar_2023,2,pessoal,Porto Alegre,Natal
"R$ 10,087.40",mar_2023,7,pessoal,Campo Grande,Maceió
"R$ 48,595.52",out_2023,19,empresarial,Florianópolis,Palmas
"R$ 13,987.02",jun_2023,14,pessoal,Maceió,Belo Horizonte
"R$ 13,663.08",dez_2023,16,pessoal,Boa Vista,Porto Velho
"R$ 66,443.10",jun_2023,22,empresarial,Brasília,Boa Vista
"R$ 2,909.09",jun_2023,20,pessoal,Aracaju,Natal
"R$ 7,441.11",abr_2023,9,pessoal,São Paulo,Natal
"R$ 39,567.66",out_2023,11,empresarial,Belo Horizonte,Recife
"R$ 49,068.79",dez_2023,9,empresarial,Belém,Teresina
"R$ 10,466.39",jul_2023,23,empresarial,Rio Branco,Fortaleza
"R$ 1,502.77",mar_2023,4,empresarial,Goiânia,Belém
"R$ 51,616.28",jan_2023,14,empresarial,Fortaleza,Florianópolis
"R$ 78,773.60",ago_2023,8,empresarial,Aracaju,Campo Grande
"R$ 18,853.38",jun_2023,9,pessoal,Aracaju,Rio de Janeiro
"R$ 20,020.22",jun_2023,17,empresarial,Goiânia,Aracaju
"R$ 15,241.21",fev_2023,6,pessoal,Salvador,Manaus
"R$ 19,739.70",dez_2023,8,pessoal,Macapá,São Paulo
"R$ 79,600.53",fev_2023,18,empresarial,Belo Horizonte,Macapá
"R$ 2,048.83",fev_2023,12,pessoal,Rio de Janeiro,Florianópolis
"R$ 20,638.28",jun_2023,7,empresarial,Goiânia,Florianópolis
"R$ 14,057.27",nov_2023,0,pessoal,Aracaju,Fortaleza
"R$ 2,941.33",jan_2023,12,pessoal,Campo Grande,Porto Velho
"R$ 11,511.16",dez_2023,3,pessoal,Aracaju,Vitória
"R$ 4,339.75",jul_2023,19,pessoal,Rio de Janeiro,Maceió
"R$ 79,412.56",dez_2023,10,empresarial,São Paulo,Brasília
"R$ 50,310.18",abr_2023,13,empresarial,Aracaju,Rio Branco
"R$ 58,798.97",nov_2023,13,empresarial,Rio de Janeiro,Porto Velho
"R$ 12,511.14",mar_2023,12,pessoal,Boa Vista,Maceió
"R$ 9,190.04",jan_2023,5,pessoal,São Luís,Aracaju
"R$ 44,305.67",dez_2023,14,empresarial,Campo Grande,Vitória
"R$ 34,157.16",mai_2023,2,empresarial,Goiânia,Cuiabá
"R$ 12,304.69",jun_2023,0,pessoal,Belém,Aracaju
"R$ 10,616.74",nov_2023,14,pessoal,Goiânia,Macapá
"R$ 9,054.94",dez_2023,12,pessoal,Maceió,Aracaju
"R$ 74,378.85",out_2023,8,empresarial,Aracaju,Florianópolis
"R$ 8,901.43",dez_2023,0,pessoal,Goiânia,São Luís
"R$ 12,078.60",ago_2023,0,pessoal,Curitiba,Palmas
"R$ 16,345.99",mai_2023,15,pessoal,Salvador,Belém
"R$ 17,777.56",abr_2023,4,pessoal,São Luís,Goiânia
"R$ 11,396.86",jan_2023,12,pessoal,Porto Velho,Fortaleza
"R$ 6,887.00",jul_2023,14,pessoal,Manaus,Campo Grande
"R$ 5,072.32",set_2023,15,pessoal,Macapá,Cuiabá
"R$ 15,468.60",jan_2023,1,pessoal,Aracaju,Recife
"R$ 3,301.24",jun_2023,12,pessoal,Maceió,Campo Grande
"R$ 92,944.70",jul_2023,16,empresarial,Teresina,São Luís
"R$ 49,926.00",jul_2023,8,empresarial,João Pessoa,Palmas
"R$ 15,212.19",jul_2023,20,empresarial,Rio Branco,Manaus
"R$ 51,593.51",mai_2023,22,empresarial,Aracaju,Natal
"R$ 18,933.78",set_2023,13,pessoal,Macapá,São Paulo
"R$ 62,325.10",fev_2023,21,empresarial,Salvador,Maceió
"R$ 4,670.98",out_2023,9,pessoal,Campo Grande,Cuiabá
"R$ 5,477.14",jan_2023,22,pessoal,Belo Horizonte,Belém
"R$ 5,741.02",jun_2023,18,pessoal,Rio de Janeiro,São Paulo
"R$ 18,141.75",jan_2023,6,pessoal,Fortaleza,São Luís
"R$ 84,975.88",mar_2023,10,empresarial,Rio Branco,Aracaju
"R$ 27,348.28",mai_2023,12,empresarial,João Pessoa,Curitiba
R$ 781.36,jun_2023,8,pessoal,Campo Grande,Rio de Janeiro
"R$ 11,503.48",abr_2023,19,pessoal,Cuiabá,Vitória
"R$ 13,150.04",nov_2023,11,pessoal,Manaus,Cuiabá
"R$ 9,360.90",ago_2023,5,pessoal,Teresina,Macapá
"R$ 21,216.39",fev_2023,21,empresarial,Recife,Teresina
"R$ 4,640.22",jan_2023,15,pessoal,Cuiabá,Porto Velho
"R$ 19,270.41",jul_2023,19,pessoal,Natal,Curitiba
"R$ 53,933.11",jul_2023,16,empresarial,Cuiabá,Manaus
"R$ 12,810.82",jan_2023,19,empresarial,Maceió,Porto Alegre
"R$ 14,983.81",out_2023,2,pessoal,Macapá,Boa Vista
"R$ 48,178.32",set_2023,1,empresarial,Fortaleza,São Paulo
"R$ 13,222.02",mai_2023,17,empresarial,Cuiabá,São Paulo
"R$ 67,161.30",jun_2023,6,empresarial,Florianópolis,São Luís
"R$ 18,043.01",mar_2023,7,pessoal,Manaus,Macapá
"R$ 13,777.00",set_2023,5,pessoal,Palmas,Maceió
"R$ 52,231.64",out_2023,9,empresarial,Macapá,Manaus
"R$ 27,896.82",mar_2023,13,empresarial,Belém,Fortaleza
